row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_quarter,order_week,order_dow,shipping_days,profit_margin_pct,discounted_revenue,cogs,customer_ltv,customer_order_rank,is_repeat_customer,sales_growth_pct,revenue_per_unit,is_high_value_order,is_loss_order
5606,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,2016,9,3,38,Tuesday,5,6.25,13.67,16.02,2456.64,11,1,135.93,8.54,0,0
5607,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.2,-11.0691,2016,9,3,38,Tuesday,5,-11.25,78.71,109.46,2456.64,12,1,135.93,98.39,0,1
4932,CA-2017-143651,2017-03-25,2017-03-30,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,23.1,2,0.0,6.93,2017,3,1,12,Saturday,5,30.0,23.1,16.17,2456.64,13,1,190.0,11.55,0,0
1728,US-2017-164056,2017-04-29,2017-05-04,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89,2017,4,2,17,Saturday,5,-6.67,629.01,1118.24,2456.64,14,1,-37.96,209.67,1,1
2295,CA-2017-127929,2017-12-23,2017-12-27,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,3,0.0,38.2095,2017,12,4,51,Saturday,4,21.0,181.95,143.74,2456.64,15,1,-29.23,60.65,0,0
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984,2014,8,3,35,Tuesday,4,13.0,176.8,153.82,3736.2,1,0,-17.78,22.1,0,0
5876,CA-2015-130554,2015-04-07,2015-04-09,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,11.736,3,0.2,1.0269,2015,4,2,15,Tuesday,2,8.75,9.39,10.71,3736.2,2,1,-11.7,3.91,0,0
3577,CA-2016-103163,2016-06-07,2016-06-11,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,4.784,1,0.2,1.5548,2016,6,2,23,Tuesday,4,32.5,3.83,3.23,3736.2,3,1,-29.2,4.78,0,0
3578,CA-2016-103163,2016-06-07,2016-06-11,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4.73,1,0.0,2.3177,2016,6,2,23,Tuesday,4,49.0,4.73,2.41,3736.2,4,1,-29.2,4.73,0,0
1001,CA-2016-155488,2016-11-13,2016-11-17,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Vancouver,Washington,98661,West,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2,0.0,11.4452,2016,11,4,45,Sunday,4,26.0,44.02,32.57,3736.2,5,1,33.05,22.01,0,0
9673,CA-2016-114867,2016-12-23,2016-12-28,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,7.968,2,0.2,2.6892,2016,12,4,51,Friday,5,33.75,6.37,5.28,3736.2,6,1,22.15,3.98,0,0
9674,CA-2016-114867,2016-12-23,2016-12-28,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,5,0.4,-374.9925,2016,12,4,51,Friday,5,-25.0,899.98,1874.96,3736.2,7,1,22.15,299.99,1,1
3663,US-2017-129777,2017-07-03,2017-07-09,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9,10,0.0,93.204,2017,7,3,27,Monday,6,36.0,258.9,165.7,3736.2,8,1,-14.57,25.89,1,0
3664,US-2017-129777,2017-07-03,2017-07-09,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.5432,2017,7,3,27,Monday,6,47.0,24.56,13.02,3736.2,9,1,-14.57,12.28,0,0
9224,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188,2017,11,4,44,Saturday,0,-175.0,1.51,20.72,3736.2,10,1,52.29,1.26,0,1
9225,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232,2017,11,4,44,Saturday,0,-165.0,0.28,3.73,3736.2,11,1,52.29,0.7,0,1
9226,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232,2017,11,4,44,Saturday,0,-155.0,0.83,10.57,3736.2,12,1,52.29,1.04,0,1
9227,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286,2017,11,4,44,Saturday,0,-23.75,42.2,65.28,3736.2,13,1,52.29,17.58,0,1
5903,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0.0,28.1718,2017,11,4,45,Monday,0,47.0,59.94,31.77,3736.2,14,1,52.29,19.98,0,0
5904,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,45.36,4,0.0,22.2264,2017,11,4,45,Monday,0,49.0,45.36,23.13,3736.2,15,1,52.29,11.34,0,0
5905,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,0.0,12.672,2017,11,4,45,Monday,0,48.0,26.4,13.73,3736.2,16,1,52.29,5.28,0,0
5906,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,41.4,4,0.0,19.872,2017,11,4,45,Monday,0,48.0,41.4,21.53,3736.2,17,1,52.29,10.35,0,0
5907,US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,0.0,1.017,2017,11,4,45,Monday,0,6.0,16.95,15.93,3736.2,18,1,52.29,16.95,0,0
3590,CA-2017-146535,2017-11-24,2017-11-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,0.0,1.4112,2017,11,4,47,Friday,6,49.0,2.88,1.47,3736.2,19,1,52.29,2.88,0,0
3591,CA-2017-146535,2017-11-24,2017-11-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,1443.96,12,0.0,375.4296,2017,11,4,47,Friday,6,26.0,1443.96,1068.53,3736.2,20,1,52.29,120.33,1,0
7796,CA-2015-112711,2015-07-12,2015-07-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,79109,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168,4,0.2,30.7168,2015,7,3,28,Sunday,6,10.0,245.73,276.45,2523.27,1,0,16.0,76.79,1,0
9263,CA-2015-124499,2015-10-09,2015-10-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973,2015,10,4,41,Friday,4,9.0,389.97,354.87,2523.27,2,1,-51.38,129.99,1,0
9264,CA-2015-124499,2015-10-09,2015-10-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982,2015,10,4,41,Friday,4,20.0,242.92,215.93,2523.27,3,1,-51.38,53.98,1,0
8624,CA-2015-136147,2015-11-13,2015-11-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,2015,11,4,46,Friday,5,-83.33,36.33,222.02,2523.27,4,1,141.91,20.18,0,1
8625,CA-2015-136147,2015-11-13,2015-11-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,5,0.2,-1.3995,2015,11,4,46,Friday,5,-1.25,89.57,113.36,2523.27,5,1,141.91,22.39,0,1
8172,CA-2016-146150,2016-02-14,2016-02-19,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,39212,South,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,7,0.0,68.6868,2016,2,1,6,Sunday,5,26.0,264.18,195.49,2523.27,6,1,23.93,37.74,1,0
3537,CA-2016-145842,2016-06-17,2016-06-20,Second Class,FM-14380,Fred McMath,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.0,0.4074,2016,6,2,24,Friday,3,1.0,40.74,40.33,2523.27,7,1,-29.2,13.58,0,0
1312,CA-2016-141082,2016-12-09,2016-12-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1,0.0,1.7343,2016,12,4,49,Friday,4,47.0,3.69,1.96,2523.27,8,1,22.15,3.69,0,0
1313,CA-2016-141082,2016-12-09,2016-12-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,4,0.0,56.1752,2016,12,4,49,Friday,4,46.0,122.12,65.94,2523.27,9,1,22.15,30.53,0,0
631,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191,2016,12,4,49,Sunday,2,-21.25,194.71,295.1,2523.27,10,1,22.15,81.13,1,1
632,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,2016,12,4,49,Sunday,2,25.0,95.84,89.85,2523.27,11,1,22.15,23.96,0,0
633,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,4,0.2,30.0768,2016,12,4,49,Sunday,2,10.0,240.61,270.69,2523.27,12,1,22.15,75.19,1,0
7454,CA-2017-134796,2017-06-25,2017-07-01,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,2017,6,2,25,Sunday,6,11.25,118.78,131.78,2523.27,13,1,19.7,74.24,0,0
2746,CA-2017-163321,2017-08-07,2017-08-11,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.992,1,0.2,21.9978,2017,8,3,32,Monday,4,27.5,63.99,57.99,2523.27,14,1,39.45,79.99,0,0
1812,CA-2014-132612,2014-06-09,2014-06-11,Second Class,FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0.0,245.021,2014,6,2,24,Monday,2,17.0,1441.3,1196.28,2678.44,1,0,46.29,205.9,1,0
7764,CA-2015-103093,2015-02-03,2015-02-07,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Columbus,Georgia,31907,South,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.52,9,0.0,35.0244,2015,2,1,6,Tuesday,4,47.0,74.52,39.5,2678.44,2,1,-34.24,8.28,0,0
7782,CA-2015-132136,2015-03-08,2015-03-12,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656,2015,3,1,10,Sunday,4,-170.0,1.71,23.13,2678.44,3,1,224.03,2.86,0,1
8854,US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,5,0.2,6.255,2015,9,3,39,Tuesday,3,11.25,44.48,49.34,2678.44,4,1,75.06,11.12,0,0
8855,US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,2015,9,3,39,Tuesday,3,-1.25,494.38,625.7,2678.44,5,1,75.06,205.99,1,1
6138,US-2016-142251,2016-10-31,2016-11-04,Second Class,FO-14305,Frank Olsen,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.064,6,0.2,11.2224,2016,10,4,44,Monday,4,35.0,25.65,20.84,2678.44,6,1,-18.69,5.34,0,0
8763,CA-2016-112578,2016-12-29,2017-01-02,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0.0,4.0687,2016,12,4,52,Thursday,4,29.0,14.03,9.96,2678.44,7,1,22.15,14.03,0,0
8764,CA-2016-112578,2016-12-29,2017-01-02,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2,0.0,7.2696,2016,12,4,52,Thursday,4,26.0,27.96,20.69,2678.44,8,1,22.15,13.98,0,0
9645,US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.544,7,0.2,12.3123,2017,6,2,23,Thursday,5,13.75,71.64,77.23,2678.44,9,1,19.7,12.79,0,0
9646,US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,2017,6,2,23,Thursday,5,-23.75,28.13,43.52,2678.44,10,1,19.7,17.58,0,1
9647,US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,2,0.7,-48.392,2017,6,2,23,Thursday,5,-66.67,21.78,120.98,2678.44,11,1,19.7,36.29,0,1
2480,CA-2017-141992,2017-06-19,2017-06-25,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,11.184,1,0.2,0.8388,2017,6,2,25,Monday,6,7.5,8.95,10.35,2678.44,12,1,19.7,11.18,0,0
2481,CA-2017-141992,2017-06-19,2017-06-25,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,153.584,2,0.2,-32.6366,2017,6,2,25,Monday,6,-21.25,122.87,186.22,2678.44,13,1,19.7,76.79,0,1
1073,CA-2017-106943,2017-11-14,2017-11-19,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.64,2,0.2,3.024,2017,11,4,46,Tuesday,5,35.0,6.91,5.62,2678.44,14,1,52.29,4.32,0,0
3723,CA-2017-144036,2017-11-22,2017-11-26,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,35.712,8,0.2,2.232,2017,11,4,47,Wednesday,4,6.25,28.57,33.48,2678.44,15,1,52.29,4.46,0,0
7237,CA-2014-138737,2014-12-07,2014-12-10,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,3,0.0,2.4192,2014,12,4,49,Sunday,3,28.0,8.64,6.22,4046.75,1,0,-11.55,2.88,0,0
8123,CA-2014-138128,2014-12-09,2014-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,3,0.2,9.585,2014,12,4,50,Tuesday,6,31.25,24.54,21.09,4046.75,2,1,-11.55,10.22,0,0
8124,CA-2014-138128,2014-12-09,2014-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976,4,0.4,125.9972,2014,12,4,50,Tuesday,6,11.67,647.99,953.98,4046.75,3,1,-11.55,269.99,1,0
8929,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.3,-113.282,2015,4,2,16,Monday,4,-18.57,426.99,723.26,4046.75,4,1,-11.7,152.5,1,1
8930,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,2,0.3,-45.294,2015,4,2,16,Monday,4,-21.43,147.96,256.67,4046.75,5,1,-11.7,105.69,1,1
8931,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982,2015,4,2,16,Monday,4,7.5,191.98,221.98,4046.75,6,1,-11.7,79.99,1,0
5752,CA-2016-125850,2016-01-22,2016-01-28,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0.0,22.2,2016,1,1,3,Friday,6,50.0,44.4,22.2,4046.75,7,1,-75.25,14.8,0,0
5753,CA-2016-125850,2016-01-22,2016-01-28,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20.65,5,0.0,9.499,2016,1,1,3,Friday,6,46.0,20.65,11.15,4046.75,8,1,-75.25,4.13,0,0
5142,CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,6,0.1,292.776,2016,4,2,13,Friday,4,22.22,1185.74,1024.72,4046.75,9,1,-25.07,219.58,1,0
5143,CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,63.84,8,0.0,18.5136,2016,4,2,13,Friday,4,29.0,63.84,45.33,4046.75,10,1,-25.07,7.98,0,0
5144,CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,0.2,1.1225,2016,4,2,13,Friday,4,31.25,2.87,2.47,4046.75,11,1,-25.07,3.59,0,0
1435,US-2016-153129,2016-12-26,2016-12-30,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0.0,15.594,2016,12,4,52,Monday,4,46.0,33.9,18.31,4046.75,12,1,22.15,6.78,0,0
8331,CA-2017-113572,2017-11-07,2017-11-11,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,4,0.0,2.5216,2017,11,4,45,Tuesday,4,32.0,7.88,5.36,4046.75,13,1,52.29,1.97,0,0
566,CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797,2017,12,4,49,Thursday,3,12.5,299.5,327.58,4046.75,14,1,-29.23,124.79,1,0
7654,CA-2015-121552,2015-03-22,2015-03-27,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,4,0.0,5.4768,2015,3,1,12,Sunday,5,28.0,19.56,14.08,79.75,1,0,224.03,4.89,0,0
9142,CA-2016-139409,2016-09-05,2016-09-07,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208,2016,9,3,36,Monday,2,28.0,43.6,31.39,79.75,2,1,135.93,10.9,0,0
9686,CA-2017-118668,2017-01-02,2017-01-04,Second Class,FW-14395,Fred Wasserman,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,0.0,5.8065,2017,1,1,1,Monday,2,35.0,16.59,10.78,79.75,3,1,-54.67,16.59,0,0
9833,CA-2014-133963,2014-05-18,2014-05-22,Second Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,3.984,1,0.2,1.4442,2014,5,2,20,Sunday,4,36.25,3.19,2.54,3919.78,1,0,-16.42,3.98,0,0
9857,CA-2014-120950,2014-11-06,2014-11-11,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Columbus,Georgia,31907,South,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",43.68,6,0.0,20.9664,2014,11,4,45,Thursday,5,48.0,43.68,22.71,3919.78,2,1,149.98,7.28,0,0
2753,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,2015,4,2,16,Friday,4,40.0,5.56,3.34,3919.78,3,1,-11.7,2.78,0,0
